product_id,name,price,image_path,features,category,theme,source_url,crawled_at,description
10579907,페레로로쉐 T8 하트 초콜릿 (8개입),10800,images/10579907/main.jpg,images/10579907/detail1.jpg,케잌・디저트,,https://gift.kakao.com/product/10579907,2025-11-23T21:48:44,"페레로로쉐 T8 하트 초콜릿은 황금빛 광택이 나는 금박으로 감싸진 8개의 초콜릿이 하트 모양의 투명 플라스틱 용기에 담겨 있습니다. 용기의 중앙에는 흰색 바탕에 브랜드 로고가 선명하게 인쇄된 라벨이 부착되어 고급스러운 분위기를 자아냅니다. 각 초콜릿은 부드러운 헤이즐넛과 바삭한 웨하스, 그리고 풍부한 밀크초콜릿으로 구성되어 있어 입안에서 녹는 부드러운 촉감과 풍미를 선사합니다. 제품의 내용량은 100g이며, 1회 섭취량당 183kcal의 에너지를 제공합니다. 알레르기 정보에 따르면 우유, 헤이즐넛, 밀을 함유하고 있어 주의가 필요합니다. 하트 모양의 패키지와 함께 제공되는 리본은 제품의 우아함을 더욱 강조합니다."
5330373,"""조선호텔 베스트셀러"" 프리미엄 뉴욕 치즈 케이크",39900,images/5330373/main.jpg,images/5330373/detail1.jpg; images/5330373/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/5330373,2025-11-23T21:49:06,"이 조선호텔 베스트셀러 프리미엄 뉴욕 치즈 케이크는 650g의 크림 치즈를 사용하여 만든 제품입니다. 케이크는 흰색과 회색의 대리석 무늬가 있는 원형 박스에 담겨 있으며, 박스는 매트한 질감을 가지고 있습니다. 케이크의 표면은 부드럽고, 치즈의 풍미가 잘 느껴지는 크림 치즈의 깊은 맛을 선사합니다. 케이크의 높이는 60mm, 지름은 150mm로, 크림 치즈의 부드러움과 녹진함을 균형 있게 구현하였습니다. 케이크는 냉동 보관을 권장하며, 냉동 보관 후 3~4시간 정도 냉동 보관 후 섭취하면 탄산성분이 날아가 상품 본연의 맛을 즐길 수 있습니다. 케이크는 고급스러운 디자인의 박스에 담겨 있으며, 특별한 각인 서비스나 한정판 패키지는 제공되지 않습니다."
12472930,"나와랏 피카츄 ! 피카츄의 초코바나나 몬스터볼 케이크 (+피카츄토퍼, 띠부씰5장)",31900,images/12472930/main.jpg,images/12472930/detail1.jpg; images/12472930/detail2.png; images/12472930/detail3.jpg; images/12472930/detail4.jpg; images/12472930/detail5.jpg,케잌・디저트,,https://gift.kakao.com/product/12472930,2025-11-23T21:49:28,"나와랏 피카츄! 피카츄의 초코바나나 몬스터볼 케이크는 선명한 노란색과 빨간색, 흰색의 콤비네이션으로 구성된 몬스터볼 모양의 케이크다. 케이크 표면은 매트한 질감의 초콜릿과 바나나 크림이 코팅되어 있으며, 중앙에는 피카츄 토퍼가 장식되어 귀여운 분위기를 자아낸다. 케이크는 높이 5.5cm, 가로 18cm의 크기로, 냉동 상태로 보관 후 3시간 해동하면 부드러운 식감을 즐길 수 있다. 상품 구성에는 피카츄 토퍼와 띠부씰 5장이 포함되어 있으며, 케이크는 달콤한 초코와 바나나의 조합으로 콕콕 박힌 촉감을 선사한다. 화려한 패키지와 함께 제공되는 이 케이크는 특별한 순간을 더욱 즐겁게 만들어준다."
2371889,"[단독] 말차&치즈의 클래식 조합, 오설록 프리미엄 녹차 치즈 케이크",31900,images/2371889/main.jpg,images/2371889/detail1.png; images/2371889/detail2.jpg; images/2371889/detail3.jpg; images/2371889/detail4.jpg; images/2371889/detail5.jpg,케잌・디저트,,https://gift.kakao.com/product/2371889,2025-11-23T21:49:51,"이 케이크는 선명한 녹색의 글로시한 표면을 가진 원형 형태로, 부드러운 질감의 마스카포네와 크림 치즈가 조화를 이루며, 제주 말차의 진한 풍미가 느껴집니다. 상단에는 작은 로고가 부착된 흰색 스티커가 위치해 있습니다. 케이크의 높이는 45mm, 직경은 145mm로, 크기가 정확히 명시되어 있습니다. 케이크는 흰색 박스에 담겨 있으며, 박스에는 'OSULLOC' 로고와 제품 정보가 인쇄되어 있습니다. 박스의 디자인은 심플하고 고급스러운 분위기를 자아냅니다. 냉장고에서 3시간 또는 실온에서 1시간 뒤에 드시면 완벽한 맛을 즐길 수 있습니다."
12508195,마이넘버원 케이크,35000,images/12508195/main.jpg,images/12508195/detail1.jpg; images/12508195/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/12508195,2025-11-23T21:50:10,"마이넘버원 케이크는 6가지 다른 맛을 한 번에 즐길 수 있는 18cm 크기의 케이크입니다. 케이크는 흰색 플라스틱 트레이에 담겨 있으며, 각 맛은 다른 색상으로 구분되어 있습니다. 티라미수는 베이지색, 딸기 생크림은 분홍색, 초코 생크림은 갈색, 수플레 치즈는 노란색, 블루베리 요거트는 보라색, 고구마는 주황색입니다. 케이크 위에는 블루베리와 딸기, 초콜릿 조각이 장식되어 있어 시각적으로도 매력적입니다. 케이크의 질감은 부드럽고, 각 맛은 고유의 향과 맛을 자랑합니다. 케이크는 심플한 화이트 박스에 담겨 있으며, 박스에는 브랜드 로고가 프린트되어 있습니다. 케이크는 카카오톡 선물하기를 통해 주문할 수 있으며, 배달 주문도 가능합니다."
5816756,행운가득 빼빼로 혼합/초코/아몬드/초코필드 10입 선물기획,13900,images/5816756/main.jpg,images/5816756/detail1.jpg; images/5816756/detail2.jpg; images/5816756/detail3.jpg; images/5816756/detail4.jpg; images/5816756/detail5.jpg; images/5816756/detail6.jpg; images/5816756/detail7.jpg,케잌・디저트,,https://gift.kakao.com/product/5816756,2025-11-23T21:50:34,"이 상품은 '행운가득 빼빼로 혼합/초코/아몬드/초코필드 10입 선물기획'으로, 케잌・디저트 카테고리에 속합니다. 상품의 패키지는 밝은 색상의 종이로 제작되어 있으며, 각각의 빼빼로 맛에 맞는 색상(빨간색, 초록색, 노란색)을 사용하여 생동감 있는 디자인을 완성했습니다. 패키지에는 브랜드 로고와 함께 귀여운 캐릭터 일러스트가 포함되어 있으며, 'LUCKY MOMENT'라는 문구가 눈에 띕니다. 상품은 총 10입으로 구성되어 있으며, 각 맛별로 다른 함유량을 가지고 있습니다. 초코 빼빼로는 46g, 아몬드 빼빼로는 32g, 초코필드 빼빼로는 45g으로, 다양한 맛을 즐길 수 있습니다. 맛은 달콤하고 고소하며, 촉감은 바삭바삭합니다. 각 맛의 영양 정보도 상세히 제공되어 있어 소비자가 건강한 선택을 할 수 있습니다. 상품은 선물용으로 적합한 디자인과 구성으로, 특별한 날에 즐길 수 있는 제품입니다."
12322086,"케이팝 데몬 헌터스 콜라보, 헌트릭스 케이크",33000,images/12322086/main.jpg,images/12322086/detail1.jpg; images/12322086/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/12322086,2025-11-23T21:50:55,"이 케이팝 데몬 헌터스 콜라보 헌트릭스 케이크는 선명한 색상과 글로시한 광택을 자랑합니다. 케이크 위에는 캐릭터들의 생동감 넘치는 그림이 그려져 있으며, 주변에는 화려한 장식이 더해져 있습니다. 원형의 케이크는 부드러운 질감의 크림으로 덮여 있으며, 상단에는 브랜드 로고가 눈에 띕니다. 케이크는 투명한 플라스틱 커버로 포장되어 신선도를 유지합니다. 케이크의 맛은 달콤한 바닐라와 쫄깃한 케이크의 조화로, 촉감은 부드럽고 촉촉합니다. 한정판 패키지로 제공되며, 각인 서비스도 가능합니다. 케이크의 크기는 15cm로, 6-8인분에 적합합니다. 고급스러운 디자인과 맛있는 구성으로 특별한 순간을 더욱 빛나게 합니다."
6211709,"""응원 선물"" 스타벅스 더블 초콜릿 케이크",33000,images/6211709/main.png,images/6211709/detail1.png; images/6211709/detail2.jpg; images/6211709/detail3.jpg; images/6211709/detail4.png; images/6211709/detail5.jpg; images/6211709/detail6.jpg; images/6211709/detail7.png; images/6211709/detail8.png,케잌・디저트,,https://gift.kakao.com/product/6211709,2025-11-23T21:51:18,"이 케이크는 진한 다크 초콜릿과 부드러운 밀크 초콜릿이 어우러진 3층 구조로, 상단에는 고급스러운 글로시한 초콜릿 가나슈가 코팅되어 있습니다. 케이크의 색상은 선명한 갈색 계열로, 채도가 높아 입체감을 더합니다. 14cm의 직경과 7.5cm의 높이를 가진 원형 케이크는 스타벅스 로고가 부착된 화이트 박스에 담겨 있으며, 박스는 심플하고 깔끔한 디자인으로 고급스러운 분위기를 자아냅니다. 케이크의 맛은 달콤한 초콜릿 향과 부드러운 가나슈의 조화로 풍부한 맛을 선사합니다. 케이크의 무게는 555g이며, 보관은 -18도 이하 냉동실에서 해야 합니다. 해동은 섭취 6시간 전에 냉장실에서 해동해야 최상의 맛을 느낄 수 있습니다."
12456575,[NEW 한정판!] 춘식이 군고구마 티라미수 (춘식이 토퍼 증정),33000,images/12456575/main.jpeg,images/12456575/detail1.jpg; images/12456575/detail2.png; images/12456575/detail3.gif; images/12456575/detail4.png,케잌・디저트,,https://gift.kakao.com/product/12456575,2025-11-23T21:51:39,"이 케이크는 밝은 노란색과 흰색을 주조로 한 채도 높은 색상으로, 광택이 나는 플라스틱 용기에 담겨 있습니다. 용기는 원형으로, 상단에는 브랜드 로고와 함께 귀여운 캐릭터가 그려져 있어 앤티크한 분위기를 자아냅니다. 케이크 표면은 부드러운 노란색 크림과 초콜릿 코팅이 어우러져 있으며, 중앙에는 보라색 초콜릿이 장식되어 있습니다. 케이크의 내용량은 385g이며, 카스테라 가루와 고구마 초콜릿, 고소한 고구마 크림 등이 조화를 이루어 달콤한 맛을 선사합니다. 또한, 춘식이 토퍼가 증정되어 특별한 구성품을 제공합니다. 쇼핑백은 소재 특성상 습기나 마찰에 의해 손잡이 부분의 색이 일부 이염될 수 있으므로 보관 및 이동 시 주의가 필요합니다."
12168280,"케이팝 데몬 헌터스 콜라보, 소다팝 케이크",33000,images/12168280/main.jpg,images/12168280/detail1.jpg,케잌・디저트,,https://gift.kakao.com/product/12168280,2025-11-23T21:51:59,"케이팝 데몬 헌터스 콜라보 소다팝 케이크는 선명한 색상과 글로시한 광택을 자랑하는 원형 케이크로, 케이팝 캐릭터의 화려한 일러스트가 상단에 프린트되어 있습니다. 케이크는 투명한 플라스틱 커버로 포장되어 신선도를 유지하며, 박스와 리본으로 꾸며진 패키지는 고급스러운 분위기를 자아냅니다. 케이크의 크기는 15cm로, 소다팝의 탄산과 케이크의 달콤함이 어우러진 독특한 맛을 선사합니다. 한정판 패키지로 제공되며, 각인 서비스도 가능합니다."
